"date","hour","Total_users","Temperature","Precipitation","Wind_Speed","Humidity","DP_Temp","Solar_Radiation(MJ/m2)","Snowfall","Visibility_10m","GTemperature"
"2020-01-15",4,259,-5.3,0,2.4,58,-12.2,0,0,1114,-4.5
"2020-01-15",5,272,-5.5,0,1.7,61,-11.8,0,0,1244,-4.8
"2020-01-15",6,611,-5.9,0,1,62,-12,0,0,1200,-5
"2020-01-15",7,1366,-6.2,0,1.3,59,-12.9,0,0,1180,-5.2
"2020-01-15",8,2979,-6.3,0,2.2,59,-13,0,0,1140,-5.3
"2020-01-15",9,1501,-5.7,0,2.3,55,-13.3,0.33,0,1125,-4.4
"2020-01-15",10,971,-3.9,0,1.3,42,-14.9,0.94,0,1138,-2.9
"2020-01-15",11,1087,-2,0,2.2,31,-16.9,1.46,0,1318,-1
"2020-01-15",12,1253,-1.3,0,2.8,31,-16.3,1.81,0,1562,0
"2020-01-15",13,1312,0.2,0,2.1,26,-17,1.94,0,1754,1.1
"2020-01-15",14,1242,0.7,0,3.1,28,-15.7,1.87,0,1846,3
"2020-01-15",15,1485,1.7,0,2.2,31,-13.6,1.58,0,1814,2.8
"2020-01-15",16,1579,2,0,3.1,27,-15,1.11,0,1915,1.2
"2020-01-15",17,2163,0.8,0,2.3,30,-14.8,0.51,0,1992,-0.2
"2020-01-15",18,3231,-0.3,0,2,35,-13.9,0.05,0,1929,-0.5
"2020-01-15",19,1901,-1.1,0,2.1,41,-12.7,0,0,1555,-1
"2020-01-15",20,1530,-1.6,0,1.8,46,-11.7,0,0,1465,-1.6
"2020-01-15",21,1500,-1.8,0,1.7,49,-11.1,0,0,1418,-2.1
"2020-01-15",22,1411,-2.5,0,0.8,51,-11.2,0,0,1457,-2.8
"2020-01-15",23,941,-3.1,0,1.6,42,-14.2,0,0,1893,-3.3
"2020-01-16",0,963,-2.9,0,1.5,39,-14.9,0,0,2000,-3.8
"2020-01-16",1,979,-3.9,0,1.5,46,-13.8,0,0,1948,-4.2
"2020-01-16",2,704,-4.4,0,0.5,48,-13.7,0,0,1761,-4.6
"2020-01-16",3,443,-4.4,0,0.9,52,-12.7,0,0,1640,-4.9
"2020-01-16",4,248,-5.1,0,1.4,52,-13.4,0,0,1413,-5.1
"2020-01-16",5,280,-4.9,0,2.2,51,-13.5,0,0,1421,-4.2
"2020-01-16",6,564,-4.9,0,1.7,53,-13,0,0,1291,-4.4
"2020-01-16",7,1357,-5.2,0,0.7,54,-13,0,0,1252,-4.3
"2020-01-16",8,2926,-5.4,0,1.1,56,-12.8,0,0,1227,-4.6
"2020-01-16",9,1504,-4.8,0,0.9,50,-13.6,0.25,0,1194,-3.1
"2020-01-16",10,1006,-3.1,0,1.2,43,-13.9,0.77,0,1266,-1.9
"2020-01-16",11,1083,-1,0,1.2,35,-14.5,1.22,0,1378,-0.8
"2020-01-16",12,1250,0.6,0,1.6,30,-15,1.74,0,1419,0.1
"2020-01-16",13,1418,2.2,0,1.9,25,-15.8,1.89,0,1457,2.2
"2020-01-16",14,1333,2.4,0,2.1,26,-15.2,1.83,0,1586,4.5
"2020-01-16",15,1457,3,0,2.4,26,-14.6,1.42,0,1704,3.1
"2020-01-16",16,1535,2.6,0,3.6,28,-14.1,1.1,0,1543,1.8
"2020-01-16",17,2250,1.5,0,4,32,-13.4,0.5,0,1550,-0.1
"2020-01-16",18,3188,0.6,0,2.2,34,-13.4,0.03,0,1560,-0.3
"2020-01-16",19,1903,0.2,0,2.6,37,-12.8,0,0,1592,-0.7
"2020-01-16",20,1584,-0.9,0,1.9,45,-11.3,0,0,1483,-1.2
"2020-01-16",21,1478,-1.1,0,1.4,47,-11,0,0,1369,-1.7
"2020-01-16",22,1471,-1.5,0,1.6,49,-10.8,0,0,1289,-2.2
"2020-01-16",23,1060,-2.3,0,1.3,55,-10.1,0,0,1316,-2.7
"2020-01-17",0,1042,-2.3,0,0.6,52,-10.8,0,0,1435,-2.8
"2020-01-17",1,1022,-2.8,0,0.6,56,-10.3,0,0,1283,-3.1
"2020-01-17",2,681,-3.1,0,0.5,57,-10.4,0,0,1289,-3.5
"2020-01-17",3,487,-3.1,0,0.9,50,-12,0,0,1355,-3.8
"2020-01-17",4,270,-3.6,0,0.8,56,-11.1,0,0,1340,-3.9
"2020-01-17",5,292,-3.9,0,1.1,54,-11.8,0,0,1225,-4.3
"2020-01-17",6,580,-4.4,0,1.4,57,-11.6,0,0,1211,-4.6
"2020-01-17",7,1364,-4.6,0,1.5,57,-11.8,0,0,1171,-4.5
"2020-01-17",8,2865,-4.7,0,1.8,57,-11.9,0,0,1089,-4.2
"2020-01-17",9,1498,-4,0,1,52,-12.4,0.22,0,911,-2.8
"2020-01-17",10,989,-2.2,0,1.7,43,-13.1,0.71,0,931,-1.4
"2020-01-17",11,1168,0,0,1.1,34,-14,1.29,0,1374,-0.4
"2020-01-17",12,1269,1.7,0,0.9,33,-12.8,1.43,0,1098,0.4
"2020-01-17",13,1370,3.3,0,1.4,32,-11.8,1.73,0,990,2.9
"2020-01-17",14,1401,4.2,0,2,31,-11.4,1.66,0,990,4.9
"2020-01-17",15,1579,4.4,0,2.3,29,-12.1,1.46,0,1090,4.4
"2020-01-17",16,1731,4.1,0,2.5,29,-12.3,0.97,0,1270,2
"2020-01-17",17,2391,3,0,1.8,30,-12.9,0.33,0,1444,0
"2020-01-17",18,3181,1.8,0,2.4,32,-13.1,0.05,0,1579,-0.2
"2020-01-17",19,1930,1.1,0,3.3,37,-12,0,0,1344,-0.5
"2020-01-17",20,1496,0.6,0,3.1,42,-10.8,0,0,1168,-0.9
"2020-01-17",21,1437,-0.2,0,1.3,46,-10.4,0,0,1139,-1.2
"2020-01-17",22,1367,-0.3,0,1.7,46,-10.5,0,0,1063,-1.3
"2020-01-17",23,1089,-0.4,0,0.6,44,-11.1,0,0,1214,-1.5
"2020-01-18",0,1173,-0.8,0,0.8,52,-9.4,0,0,994,-2.1
"2020-01-18",1,1271,-1.3,0,1.7,54,-9.4,0,0,1076,-2.3
"2020-01-18",2,927,-1.7,0,1.4,63,-7.8,0,0,855,-2.7
"2020-01-18",3,672,-2.1,0,1.9,62,-8.4,0,0,825,-2.9
"2020-01-18",4,391,-2.5,0,1.6,62,-8.7,0,0,718,-3.3
"2020-01-18",5,242,-2.9,0,1.3,61,-9.3,0,0,893,-3.8
"2020-01-18",6,256,-3.2,0,1.9,62,-9.4,0,0,919,-3.9
"2020-01-18",7,433,-3.4,0,1.2,59,-10.2,0,0,809,-4.3
"2020-01-18",8,854,-4,0,1,68,-9,0,0,750,-4.5
"2020-01-18",9,1012,-3.6,0,1.3,63,-9.6,0.29,0,717,-3.4
"2020-01-18",10,1043,-1.1,0,1.5,54,-9.2,0.87,0,644,-1.8
"2020-01-18",11,1225,0.9,0,1.3,45,-9.7,1.39,0,632,-0.4
"2020-01-18",12,1514,2.3,0,1.5,39,-10.2,1.75,0,753,0.9
"2020-01-18",13,1720,4.1,0,2.3,34,-10.3,1.9,0,841,4
"2020-01-18",14,1663,5,0,2,31,-10.7,1.86,0,851,6.2
"2020-01-18",15,1838,5.7,0,2.1,26,-12.3,1.57,0,1081,5.3
"2020-01-18",16,1852,5.6,0,3.2,19,-16.2,1.15,0,1785,3
"2020-01-18",17,1841,4.3,0,3.2,23,-15,0.55,0,1977,-0.1
"2020-01-18",18,1520,2.9,0,3.1,33,-11.8,0.05,0,1722,-0.3
"2020-01-18",19,1296,1.6,0,2.4,41,-10.2,0,0,1713,-0.7
"2020-01-18",20,1085,1,0,2.7,35,-12.7,0,0,1975,-1.1
"2020-01-18",21,1105,0.3,0,1,41,-11.4,0,0,1870,-1.6
"2020-01-18",22,1101,-0.3,0,0.9,50,-9.4,0,0,1825,-2
"2020-01-18",23,1009,-0.3,0,0,54,-8.4,0,0,1561,-2.1
"2020-01-19",0,1143,-0.3,0,0.1,59,-7.3,0,0,1454,-1.9
"2020-01-19",1,984,-0.2,0,0.2,60,-7,0,0,1328,-1.7
"2020-01-19",2,737,0,0,1.1,63,-6.2,0,0,1196,-1.6
"2020-01-19",3,627,0.3,0,1.8,63,-5.9,0,0,1056,-1.3
"2020-01-19",4,339,0.6,0,1.9,63,-5.6,0,0,1020,-1.2
"2020-01-19",5,170,0.4,0,0.9,63,-5.8,0,0,1040,-1.4
"2020-01-19",6,179,0,0,0.1,66,-5.6,0,0,1000,-2
"2020-01-19",7,325,0.1,0,1.2,65,-5.7,0,0,1026,-1
"2020-01-19",8,616,0.4,0,1.2,65,-5.4,0,0,1040,-0.8
"2020-01-19",9,470,0.9,0,0.7,63,-5.3,0.07,0,1009,-0.4
"2020-01-19",10,486,1,0,0.7,91,-0.3,0.12,0.3,209,-0.2
"2020-01-19",11,717,2.7,0,1.4,74,-1.4,0.8,0,341,-0.1
"2020-01-19",12,752,4,0.6,3.3,66,-1.7,0.96,0,416,0.9
"2020-01-19",13,691,3.1,0,3.7,79,-0.1,0.37,0,238,1.2
"2020-01-19",14,951,4.7,0,3.6,63,-1.7,1.37,0,342,4
"2020-01-19",15,1242,4.9,0,6,51,-4.4,1.02,0,550,4.1
"2020-01-19",16,1348,4.8,0,5.6,44,-6.4,0.94,0,692,2.9
"2020-01-19",17,1463,4.2,0,3.1,49,-5.5,0.38,0,608,0.4
"2020-01-19",18,1338,3.4,0,2.3,59,-3.8,0.05,0,477,-0.1
"2020-01-19",19,1066,2.8,0,2.7,62,-3.7,0,0,441,-0.1
"2020-01-19",20,1090,2.3,0,3.1,60,-4.6,0,0,476,-0.2
"2020-01-19",21,1034,1.8,0,2.5,62,-4.7,0,0,474,-0.4
"2020-01-19",22,978,1.2,0,1.6,63,-5,0,0,426,-0.6
"2020-01-19",23,787,0.5,0,1.7,70,-4.3,0,0,367,-0.9
"2020-01-20",0,759,-0.1,0,1.4,72,-4.5,0,0,332,-1.3
"2020-01-20",1,618,-0.3,0,0.9,70,-5.1,0,0,354,-1.5
"2020-01-20",2,443,-1,0,0.3,69,-5.9,0,0,368,-1.7
"2020-01-20",3,357,-0.5,0,0.2,59,-7.5,0,0,649,-0.8
"2020-01-20",4,214,0,0,1.3,58,-7.2,0,0,705,-0.7
"2020-01-20",5,324,-0.1,0,0.4,59,-7.1,0,0,736,-1.2
"2020-01-20",6,659,-0.5,0,1.9,59,-7.5,0,0,890,-2
"2020-01-20",7,1505,-0.5,0,2.5,58,-7.7,0,0,957,-2.3
"2020-01-20",8,2951,-0.5,0,1.5,61,-7.1,0,0,1024,-2.3
"2020-01-20",9,1483,-0.3,0,2.4,59,-7.3,0.28,0,910,-1.8
"2020-01-20",10,1040,0.7,0,2,50,-8.5,0.91,0,777,-0.9
"2020-01-20",11,1136,2.1,0,3,39,-10.4,1.45,0,1137,-0.2
"2020-01-20",12,1402,3.6,0,3.7,29,-12.8,1.82,0,1439,0.6
"2020-01-20",13,1411,5,0,3.3,25,-13.4,1.92,0,1873,3.5
"2020-01-20",14,1430,5.3,0,5.1,36,-8.5,1.71,0,1302,4.7
"2020-01-20",15,1540,4.8,0,4.9,44,-6.4,0.88,0,1076,3.4
"2020-01-20",16,1669,4.8,0,4.8,51,-4.5,0.67,0,885,3.5
"2020-01-20",17,2227,4.3,0,4.4,39,-8.4,0.53,0,1680,0.7
"2020-01-20",18,3235,2.9,0,4.5,41,-9,0.07,0,1997,0
"2020-01-20",19,1912,1.1,0,4.6,40,-11,0,0,1508,-0.3
"2020-01-20",20,1549,-0.4,0,5.5,41,-12,0,0,1458,-0.6
"2020-01-20",21,1453,-1.6,0,2.3,41,-13.1,0,0,1893,-1.2
"2020-01-20",22,1313,-2.2,0,1,43,-13.1,0,0,1937,-1.8
"2020-01-20",23,949,-3,0,1.8,44,-13.5,0,0,1820,-2.3
"2020-01-21",0,900,-3.2,0,1.6,42,-14.3,0,0,1938,-2.8
"2020-01-21",1,877,-3.2,0,2.4,44,-13.7,0,0,1817,-3.1
"2020-01-21",2,633,-3.2,0,2.5,45,-13.4,0,0,1611,-3.3
"2020-01-21",3,511,-3.9,0,0.7,49,-13,0,0,1614,-3.7
"2020-01-21",4,275,-4.9,0,0.2,50,-13.7,0,0,1582,-4.2
"2020-01-21",5,280,-4.8,0,1.1,51,-13.4,0,0,1491,-4.5
"2020-01-21",6,642,-5.3,0,1.2,51,-13.8,0,0,1621,-4.7
"2020-01-21",7,1406,-5.2,0,0.9,49,-14.2,0,0,1705,-4.7
"2020-01-21",8,3012,-5.6,0,1.7,55,-13.2,0,0,1571,-4.8
"2020-01-21",9,1499,-4.5,0,1.3,45,-14.6,0.34,0,1487,-3.6
"2020-01-21",10,1028,-2.2,0,1.2,37,-14.9,0.95,0,1608,-2.1
"2020-01-21",11,1151,0.1,0,2.1,32,-14.6,1.48,0,1715,-0.4
"2020-01-21",12,1312,1.2,0,1.5,29,-14.9,1.56,0,1754,0.2
"2020-01-21",13,1422,3.4,0,1.9,26,-14.3,1.89,0,1495,2.8
"2020-01-21",14,1420,4.3,0,1.3,21,-16.1,1.92,0,1732,5.3
"2020-01-21",15,1593,5.2,0,2.1,21,-15.4,1.66,0,1597,4.7
"2020-01-21",16,1688,5.3,0,0.7,21,-15.3,1.14,0,1787,2.9
"2020-01-21",17,2470,4.7,0,0.8,23,-14.7,0.55,0,1534,0
"2020-01-21",18,3479,2.9,0,1,29,-13.4,0.06,0,1482,-0.3
"2020-01-21",19,2143,1.7,0,2.5,30,-14,0,0,1552,-0.5
"2020-01-21",20,1745,1,0,2.2,34,-13.1,0,0,1577,-0.7
"2020-01-21",21,1682,0.9,0,2.3,33,-13.5,0,0,1704,-0.7
"2020-01-21",22,1466,0.1,0,0.5,37,-12.9,0,0,1616,-1.2
"2020-01-21",23,1126,-0.1,0,0.7,40,-12.1,0,0,1520,-1.1
"2020-01-22",0,1069,0,0,1,38,-12.6,0,0,1492,-0.8
"2020-01-22",1,1089,0,0,1.3,39,-12.3,0,0,1498,-1
"2020-01-22",2,800,-0.1,0,1.5,41,-11.8,0,0,1465,-0.9
"2020-01-22",3,511,0.1,0,1.7,38,-12.5,0,0,1467,-0.8
"2020-01-22",4,290,0.4,0,2.1,38,-12.3,0,0,1533,-0.8
"2020-01-22",5,331,0.4,0,1.9,39,-11.9,0,0,1439,-1
"2020-01-22",6,672,0.5,0,1.1,35,-13.2,0,0,1558,-0.8
"2020-01-22",7,1539,0.6,0,1.9,41,-11.1,0,0,1465,-0.8
"2020-01-22",8,3162,0.9,0,2.3,35,-12.8,0,0,1483,-0.7
"2020-01-22",9,1595,0.9,0,0.8,33,-13.5,0.05,0,1454,-0.4
"2020-01-22",10,1082,2,0,2.3,31,-13.3,0.27,0,1738,-0.2
"2020-01-22",11,1278,2.7,0,2.3,32,-12.3,0.43,0,1366,0
"2020-01-22",12,1312,4,0,1.4,27,-13.3,0.73,0,1376,1.3
"2020-01-22",13,1538,5,0,2.5,24,-13.9,0.92,0,1708,2.5
"2020-01-22",14,1543,6.4,0,2.1,23,-13.2,1.29,0,1536,5.5
"2020-01-22",15,1686,7.7,0,2.5,25,-11.1,1.54,0,1643,6.5
"2020-01-22",16,1808,7.3,0,2.7,28,-10,1.06,0,1948,5
"2020-01-22",17,2593,6.7,0,1.8,34,-8,0.47,0,2000,1.8
"2020-01-22",18,3624,5.2,0,1.5,38,-7.9,0.04,0,2000,0.2
"2020-01-22",19,2343,4.2,0,1.5,39,-8.5,0,0,2000,0
"2020-01-22",20,1797,3.4,0,1.6,42,-8.3,0,0,1958,-0.1
"2020-01-22",21,1763,2.8,0,1.6,45,-7.9,0,0,1967,-0.3
"2020-01-22",22,1627,2.6,0,1.6,48,-7.3,0,0,1681,-0.3
"2020-01-22",23,1195,2.5,0,1.5,49,-7.1,0,0,1531,-0.3
"2020-01-23",0,1238,2.6,0,0.9,47,-7.6,0,0,1679,-0.2
"2020-01-23",1,1347,2.6,0,1.8,50,-6.8,0,0,1704,-0.2
"2020-01-23",2,877,2.5,0,1.7,47,-7.6,0,0,1668,-0.2
"2020-01-23",3,670,2.3,0,1.3,50,-7,0,0,1484,-0.2
"2020-01-23",4,356,2,0,1.4,52,-6.8,0,0,1309,-0.5
"2020-01-23",5,333,1.6,0,1.7,53,-6.9,0,0,1320,-0.7
"2020-01-23",6,585,1,0,0.9,51,-8,0,0,953,-1.1
"2020-01-23",7,1349,0.5,0,1.3,54,-7.7,0,0,994,-1.4
"2020-01-23",8,2878,0.1,0,0.8,57,-7.4,0.01,0,918,-1.6
"2020-01-23",9,1509,0.7,0,0.6,55,-7.3,0.23,0,868,-1
"2020-01-23",10,1155,3.1,0,1,45,-7.7,0.8,0,787,-0.3
"2020-01-23",11,1419,5.5,0,0.8,37,-8,1.38,0,908,0.2
"2020-01-23",12,1708,8,0,1.8,36,-6.1,1.69,0,815,2.3
"2020-01-23",13,1889,9.1,0,2,35,-5.5,1.83,0,745,6.9
"2020-01-23",14,1986,9.6,0,3.6,34,-5.5,1.79,0,732,9.8
"2020-01-23",15,2451,9.8,0,3.6,32,-6.1,1.54,0,774,9.6
"2020-01-23",16,2709,9.2,0,3,36,-5.1,1.01,0,810,7.2
"2020-01-23",17,2994,8.4,0,2.8,41,-4.1,0.4,0,846,4.6
"2020-01-23",18,2992,7,0,3.3,50,-2.7,0.05,0,865,2.5
"2020-01-23",19,1913,6.3,0,2.2,51,-3.1,0,0,946,1.3
"2020-01-23",20,1600,5.6,0,4,54,-2.9,0,0,903,1.1
"2020-01-23",21,1533,4.9,0,2.7,56,-3.1,0,0,827,0.5
"2020-01-23",22,1414,4,0,1.2,59,-3.3,0,0,682,-0.3
"2020-01-23",23,1138,3.5,0,3.1,61,-3.3,0,0,632,0.2
"2020-01-24",0,1044,3,0,3.2,64,-3.1,0,0,589,0.1
"2020-01-24",1,1042,2.2,0,2.4,67,-3.3,0,0,577,0
"2020-01-24",2,804,1.5,0,1.3,70,-3.3,0,0,550,-0.2
"2020-01-24",3,592,1,0,0.9,72,-3.4,0,0,526,-0.4
"2020-01-24",4,336,0.5,0,2.1,75,-3.4,0,0,474,-0.6
"2020-01-24",5,208,0.3,0,1.9,76,-3.4,0,0,460,-0.8
"2020-01-24",6,205,-0.2,0,2,81,-3,0,0,410,-1
"2020-01-24",7,296,-0.8,0,1.9,84,-3.1,0,0,359,-1.3
"2020-01-24",8,471,-1.1,0,1.2,83,-3.6,0,0,378,-1.6
"2020-01-24",9,589,-0.4,0,1.9,75,-4.2,0.31,0,448,-0.9
"2020-01-24",10,703,1.5,0,1.1,61,-5.2,0.94,0,519,-0.2
"2020-01-24",11,873,4.3,0,0.8,53,-4.4,1.44,0,561,0
"2020-01-24",12,1090,5.5,0,1,49,-4.3,1.75,0,581,2.3
"2020-01-24",13,1265,6.7,0,2.6,49,-3.2,1.87,0,537,7.4
"2020-01-24",14,1359,6.6,0,2.7,48,-3.6,1.48,0,551,8.8
"2020-01-24",15,1618,7,0,2.7,46,-3.8,1.23,0,594,8.8
"2020-01-24",16,1610,7.1,0,2.8,46,-3.7,0.99,0,635,8.2
"2020-01-24",17,1456,6.1,0,2.4,51,-3.2,0.46,0,587,5
"2020-01-24",18,1226,5.2,0,2.4,52,-3.8,0.06,0,623,2.8
"2020-01-24",19,1064,4.5,0,2.1,54,-4,0,0,608,1.6
"2020-01-24",20,1018,3.7,0,2,57,-4,0,0,573,0.7
"2020-01-24",21,971,2.9,0,1,62,-3.6,0,0,535,-0.1
"2020-01-24",22,832,2.4,0,0.2,64,-3.7,0,0,527,0.3
"2020-01-24",23,784,2,0,0.8,66,-3.6,0,0,519,0
"2020-01-25",0,802,1.6,0,0.9,67,-3.8,0,0,521,-0.2
"2020-01-25",1,545,1.2,0,1.6,65,-4.6,0,0,584,-0.5
"2020-01-25",2,406,1,0,1.3,66,-4.6,0,0,572,-0.6
"2020-01-25",3,322,0.6,0,1.3,68,-4.6,0,0,552,-0.4
"2020-01-25",4,208,1.1,0,1.2,64,-4.9,0,0,592,-0.2
"2020-01-25",5,152,1.2,0,1.4,65,-4.6,0,0,603,-0.3
"2020-01-25",6,173,1.3,0,0.7,63,-4.9,0,0,656,-0.4
"2020-01-25",7,265,1.6,0,0.7,63,-4.6,0,0,634,-0.2
"2020-01-25",8,374,2,0,1.3,65,-3.9,0,0,610,-0.1
"2020-01-25",9,324,2.4,0,0.8,61,-4.3,0.19,0,627,-0.1
"2020-01-25",10,436,4.6,0,1.2,52,-4.4,0.83,0,814,-0.1
"2020-01-25",11,602,6.9,0,1.8,51,-2.5,1.4,0,1340,2
"2020-01-25",12,798,8.7,0,1.4,51,-0.8,1.56,0,1524,7
"2020-01-25",13,888,8.4,0,1.7,49,-1.7,1.06,0,1207,8.3
"2020-01-25",14,1114,8.3,0,2.2,50,-1.5,0.89,0,870,9
"2020-01-25",15,1290,8.3,0,1.7,51,-1.2,0.88,0,1024,9
"2020-01-25",16,1391,8.5,0,1.8,53,-0.5,0.64,0,1010,7.9
"2020-01-25",17,1313,7.8,0,2.1,57,-0.2,0.36,0,1142,6
"2020-01-25",18,1109,6.6,0,2.4,64,0.2,0.05,0,1176,3.9
"2020-01-25",19,1003,5.9,0,3.1,63,-0.6,0,0,1082,2.7
"2020-01-25",20,1054,5.2,0,2,65,-0.8,0,0,960,2
"2020-01-25",21,970,4.3,0,1.6,70,-0.6,0,0,847,1.2
"2020-01-25",22,849,3.7,0,1.4,72,-0.8,0,0,853,0.5
"2020-01-25",23,712,2.9,0,1.5,76,-0.9,0,0,745,0.4
"2020-01-26",0,657,2.4,0,0.5,77,-1.2,0,0,781,0.3
"2020-01-26",1,604,2,0,1.2,78,-1.4,0,0,714,0
"2020-01-26",2,451,1.8,0,0.5,79,-1.4,0,0,708,-0.2
"2020-01-26",3,360,1.5,0,0.7,80,-1.5,0,0,655,-0.3
"2020-01-26",4,219,1.1,0,0.7,74,-3,0,0,742,-0.5
"2020-01-26",5,160,0.9,0,0.9,74,-3.2,0,0,784,-0.7
"2020-01-26",6,153,0.4,0,0.4,81,-2.4,0,0,629,-0.8
"2020-01-26",7,257,0.1,0,1.2,77,-3.4,0,0,807,-1
"2020-01-26",8,420,-0.2,0,1.5,77,-3.7,0,0,900,-1.2
"2020-01-26",9,607,0.2,0,0.8,74,-3.8,0.15,0,903,-0.8
"2020-01-26",10,728,2.9,0,2,62,-3.6,0.78,0,1124,-0.1
"2020-01-26",11,932,5.8,0,2.9,56,-2.3,1.37,0,1464,0.4
"2020-01-26",12,1261,7.8,0,3,48,-2.5,1.84,0,1501,5.2
"2020-01-26",13,1725,9.8,0,3.1,37,-4.2,1.97,0,1586,10.3
"2020-01-26",14,2108,10.9,0,3.4,35,-3.9,1.92,0,1573,12.5
"2020-01-26",15,2270,11.6,0,2.6,31,-4.9,1.68,0,1931,12
"2020-01-26",16,2519,11.1,0,5.1,34,-4.2,1.01,0,2000,9.6
"2020-01-26",17,2175,10.3,0,4.8,37,-3.7,0.44,0,2000,7.2
"2020-01-26",18,1732,9.4,0,3,40,-3.5,0.05,0,2000,5.2
"2020-01-26",19,1498,8.7,0,4,41,-3.8,0,0,2000,4.1
"2020-01-26",20,1312,8,0,5.3,44,-3.5,0,0,2000,3.7
"2020-01-26",21,1161,7.3,0,5.6,47,-3.2,0,0,2000,3.2
"2020-01-26",22,1127,6.8,0,4.8,49,-3.1,0,0,2000,3.1
"2020-01-26",23,945,6.3,0,4.5,50,-3.3,0,0,2000,2.9
"2020-01-27",0,1083,6.1,0,4.9,49,-3.8,0,0,2000,2.9
"2020-01-27",1,941,5.9,0,5.4,47,-4.5,0,0,2000,2.8
"2020-01-27",2,669,5.7,0,5.5,46,-5,0,0,2000,2.6
"2020-01-27",3,496,5.5,0,5,45,-5.5,0,0,2000,2.5
"2020-01-27",4,328,5.3,0,4.7,47,-5.1,0,0,2000,2.4
"2020-01-27",5,189,5.4,0,6.3,46,-5.3,0,0,2000,2.4
"2020-01-27",6,196,5.4,0,5.9,45,-5.6,0,0,2000,2.3
"2020-01-27",7,343,5.4,0,5.7,45,-5.6,0,0,2000,2.2
"2020-01-27",8,621,5.4,0,5.8,46,-5.3,0,0,2000,2.3
"2020-01-27",9,774,5.5,0,5.1,46,-5.2,0.07,0,2000,2.9
"2020-01-27",10,878,6,0,5,44,-5.3,0.3,0,2000,4.2
"2020-01-27",11,1086,6.4,0,4.3,39,-6.5,0.44,0,2000,5
"2020-01-27",12,1273,6.9,0,6,39,-6.1,0.48,0,2000,5.9
"2020-01-27",13,1397,7.3,0,5,39,-5.7,0.51,0,2000,6.2
"2020-01-27",14,1478,7.4,0,5.9,37,-6.3,0.33,0,2000,5.9
"2020-01-27",15,1559,7.4,0,6.2,36,-6.7,0.32,0,2000,5.6
"2020-01-27",16,1481,7.3,0,4.9,38,-6.1,0.22,0,2000,4.9
"2020-01-27",17,1162,6.6,0,6.1,48,-3.6,0.08,0,1968,4.2
"2020-01-27",18,968,6.3,0,2.6,48,-3.9,0.01,0,2000,3.8
"2020-01-27",19,454,6.1,0,3.7,56,-2,0,0,2000,3.5
"2020-01-27",20,487,5.4,0,3.8,61,-1.5,0,0,2000,3.5
"2020-01-27",21,377,5.3,0,1.4,60,-1.8,0,0,2000,3.4
"2020-01-27",22,265,5.2,0,3.6,65,-0.8,0,0,2000,3.5
"2020-01-27",23,372,5,0,3,66,-0.8,0,0,2000,3.2
"2020-01-28",0,561,4.8,0.1,2.4,66,-1,0,0,2000,3.1
"2020-01-28",1,427,4.9,0,2.6,65,-1.1,0,0,2000,3.2
"2020-01-28",2,362,4.6,0,1,69,-0.6,0,0,2000,2.9
"2020-01-28",3,288,4.4,0,0.8,72,-0.2,0,0,2000,2.8
"2020-01-28",4,211,4.6,0,1,66,-1.2,0,0,2000,2.8
"2020-01-28",5,270,4.8,0,2,60,-2.3,0,0,2000,2.8
"2020-01-28",6,547,5.2,0,2.5,56,-2.8,0,0,2000,2.8
"2020-01-28",7,1365,5.5,0,3.1,57,-2.3,0,0,2000,2.7
"2020-01-28",8,2841,5.7,0,3.2,55,-2.6,0,0,2000,2.9
"2020-01-28",9,1465,6.1,0,3.3,52,-3,0.1,0,2000,3.8
"2020-01-28",10,1001,6.9,0,3.2,48,-3.3,0.38,0,2000,5.5
"2020-01-28",11,1291,7.6,0,2.3,46,-3.3,0.49,0,2000,7.1
"2020-01-28",12,1474,8.4,0,2.4,42,-3.7,0.6,0,2000,7.6
"2020-01-28",13,1593,9.1,0,2.3,39,-4.1,0.64,0,2000,8.9
"2020-01-28",14,1589,9.7,0,2.4,38,-3.9,0.75,0,2000,9.4
"2020-01-28",15,1671,9.8,0,2.6,38,-3.8,0.5,0,2000,8.6
"2020-01-28",16,1916,9.7,0,1.5,39,-3.6,0.3,0,2000,7.9
"2020-01-28",17,2858,9.6,0,3.2,40,-3.3,0.19,0,2000,7
"2020-01-28",18,4130,9.1,0,3,41,-3.4,0.03,0,2000,5.8
"2020-01-28",19,2619,8.3,0,3.8,42,-3.8,0,0,2000,4.8
"2020-01-28",20,2141,7.8,0,3.6,42,-4.3,0,0,2000,4.4
"2020-01-28",21,1878,6.8,0,4.6,45,-4.3,0,0,2000,3
"2020-01-28",22,1790,5.9,0,3.7,45,-5.1,0,0,2000,2.2
"2020-01-28",23,1278,5.3,0,3.6,48,-4.8,0,0,2000,1.5
"2020-01-29",0,1101,4.6,0,2.9,49,-5.2,0,0,2000,0.7
"2020-01-29",1,1137,3.9,0,2.7,51,-5.3,0,0,2000,0.3
"2020-01-29",2,780,3.8,0,2.3,51,-5.4,0,0,2000,0
"2020-01-29",3,507,3.7,0,3,51,-5.5,0,0,2000,-0.1
"2020-01-29",4,334,3.5,0,2.2,52,-5.4,0,0,2000,-0.3
"2020-01-29",5,307,3.4,0,2.5,54,-5,0,0,2000,-0.3
"2020-01-29",6,686,3.4,0,2.5,55,-4.8,0,0,2000,0.1
